transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,channel,login_attempts,account_balance,amount_anomaly,login_attempt_anomaly,channel_risk,high_debit_risk,low_bal_high_amount,anomaly_score,final_flag
TX000250,AC00126,73.55,2023-01-09,Debit,Atlanta,ATM,1,2812.06,0,0,0,0,0,0,0
TX000251,AC00304,760.53,2023-09-04,Debit,Phoenix,Online,1,6179.91,0,0,1,0,0,1,0
TX000252,AC00470,273.08,2023-01-30,Credit,Houston,Branch,1,6609.30,0,0,0,0,0,0,0
TX000253,AC00041,371.69,2023-12-22,Debit,San Francisco,Branch,1,3484.32,0,0,0,0,0,0,0
TX000254,AC00442,218.96,2023-08-30,Debit,Seattle,ATM,1,754.21,0,0,0,0,0,0,0
TX000255,AC00430,227.39,2023-12-25,Debit,Atlanta,Online,1,751.09,0,0,1,0,0,1,0
TX000256,AC00258,237.99,2023-05-08,Credit,Kansas City,Branch,1,8510.09,0,0,0,0,0,0,0
TX000257,AC00073,186.60,2023-07-04,Debit,Washington,Online,1,1508.72,0,0,1,0,0,1,0
TX000258,AC00430,341.15,2023-02-13,Debit,San Jose,Online,1,511.37,0,0,1,0,0,1,0
TX000259,AC00363,434.58,2023-09-06,Debit,Memphis,ATM,1,12648.32,0,0,0,0,0,0,0
TX000260,AC00307,312.88,2023-05-26,Credit,Portland,Branch,1,233.21,0,0,0,0,1,1,0
TX000261,AC00085,75.15,2023-09-18,Debit,Boston,ATM,1,1092.92,0,0,0,0,0,0,0
TX000262,AC00448,23.30,2023-08-14,Debit,Los Angeles,ATM,1,6711.15,0,0,0,0,0,0,0
TX000263,AC00194,47.38,2023-02-08,Credit,Seattle,Online,1,459.37,0,0,1,0,0,1,0
TX000264,AC00319,512.81,2023-07-19,Debit,Sacramento,Branch,1,6994.34,0,0,0,0,0,0,0
TX000265,AC00366,488.15,2023-07-31,Debit,Louisville,Branch,1,7071.09,0,0,0,0,0,0,0
TX000266,AC00338,12.82,2023-04-05,Debit,Fort Worth,ATM,1,9045.19,0,0,0,0,0,0,0
TX000267,AC00178,66.90,2023-04-17,Credit,Charlotte,Online,4,5238.71,0,1,1,0,0,2,0
TX000268,AC00424,535.91,2023-07-07,Debit,Las Vegas,Online,1,9642.12,0,0,1,0,0,1,0
TX000269,AC00147,270.72,2023-07-03,Credit,Washington,Online,1,6263.96,0,0,1,0,0,1,0
TX000270,AC00171,97.98,2023-02-06,Debit,Denver,Branch,1,7460.33,0,0,0,0,0,0,0
TX000271,AC00023,196.08,2023-08-25,Debit,San Francisco,Online,1,4233.82,0,0,1,0,0,1,0
TX000272,AC00263,251.18,2023-06-01,Debit,San Jose,ATM,1,8303.90,0,0,0,0,0,0,0
TX000273,AC00423,44.52,2023-03-28,Debit,El Paso,Online,1,314.28,0,0,1,0,0,1,0
TX000274,AC00455,178.87,2023-05-23,Debit,Baltimore,Online,1,5241.23,0,0,1,0,0,1,0
TX000275,AC00454,1176.28,2023-12-20,Credit,Kansas City,ATM,5,323.69,1,1,0,0,1,3,1
TX000276,AC00055,386.68,2023-10-31,Debit,New York,Branch,1,6863.06,0,0,0,0,0,0,0
TX000277,AC00403,167.14,2023-04-24,Debit,Denver,Online,1,3877.73,0,0,1,0,0,1,0
TX000278,AC00220,345.22,2023-09-05,Debit,Fresno,Branch,1,4046.58,0,0,0,0,0,0,0
TX000279,AC00009,74.85,2023-12-25,Debit,Raleigh,ATM,1,2409.73,0,0,0,0,0,0,0
TX000280,AC00445,671.73,2023-10-16,Debit,Washington,Branch,1,5211.88,0,0,0,0,0,0,0
TX000281,AC00133,255.04,2023-11-23,Debit,Seattle,ATM,1,6217.86,0,0,0,0,0,0,0
TX000282,AC00362,45.77,2023-02-09,Debit,Philadelphia,Online,1,5978.12,0,0,1,0,0,1,0
TX000283,AC00026,329.69,2023-01-09,Credit,San Antonio,Online,1,1671.66,0,0,1,0,0,1,0
TX000284,AC00387,362.04,2023-07-10,Credit,Philadelphia,Branch,2,8421.88,0,0,0,0,0,0,0
TX000285,AC00451,11.92,2023-10-09,Debit,San Diego,Branch,1,14611.90,0,0,0,0,0,0,0
TX000286,AC00033,47.42,2023-12-19,Debit,San Diego,ATM,1,8253.52,0,0,0,0,0,0,0
TX000287,AC00087,35.99,2023-01-19,Debit,Miami,Branch,1,4489.79,0,0,0,0,0,0,0
TX000288,AC00159,151.19,2023-05-05,Credit,New York,Branch,1,11903.82,0,0,0,0,0,0,0
TX000289,AC00177,242.62,2023-07-10,Credit,San Francisco,Online,1,483.02,0,0,1,0,0,1,0
TX000290,AC00093,48.72,2023-09-29,Debit,Virginia Beach,Branch,1,816.08,0,0,0,0,0,0,0
TX000291,AC00427,43.46,2023-07-21,Debit,Boston,ATM,1,578.06,0,0,0,0,0,0,0
TX000292,AC00284,1036.21,2023-07-21,Debit,Omaha,Online,1,477.30,0,0,1,0,1,2,0
TX000293,AC00189,443.79,2023-10-09,Debit,Las Vegas,ATM,1,3133.85,0,0,0,0,0,0,0
TX000294,AC00495,365.14,2023-12-01,Debit,Dallas,Online,1,5894.09,0,0,1,0,0,1,0
TX000295,AC00148,757.41,2023-05-05,Debit,Los Angeles,ATM,1,9532.42,0,0,0,0,0,0,0
TX000296,AC00272,20.54,2023-08-21,Debit,Fort Worth,Branch,1,5327.03,0,0,0,0,0,0,0
TX000297,AC00381,475.36,2023-10-02,Debit,Phoenix,ATM,1,2000.60,0,0,0,0,0,0,0
TX000298,AC00110,34.74,2023-06-26,Debit,San Francisco,ATM,1,6827.57,0,0,0,0,0,0,0
TX000299,AC00495,689.54,2023-03-06,Debit,Oklahoma City,Branch,1,1633.76,0,0,0,0,0,0,0
TX000300,AC00035,211.18,2023-10-16,Debit,Washington,ATM,1,4069.17,0,0,0,0,0,0,0
TX000301,AC00119,211.36,2023-11-21,Credit,Fort Worth,Branch,1,7943.47,0,0,0,0,0,0,0
TX000302,AC00488,744.41,2023-07-31,Credit,Houston,Online,1,8842.47,0,0,1,0,0,1,0
TX000303,AC00466,61.43,2023-06-29,Debit,Phoenix,Online,1,1882.77,0,0,1,0,0,1,0
TX000304,AC00489,167.44,2023-09-25,Debit,Mesa,Branch,1,12526.71,0,0,0,0,0,0,0
TX000305,AC00306,361.46,2023-04-07,Debit,Nashville,Online,1,4737.84,0,0,1,0,0,1,0
TX000306,AC00431,378.85,2023-06-16,Debit,Virginia Beach,Branch,1,2300.53,0,0,0,0,0,0,0
TX000307,AC00233,241.11,2023-06-16,Debit,Columbus,Branch,1,12385.05,0,0,0,0,0,0,0
TX000308,AC00389,131.93,2023-09-11,Credit,Fort Worth,Branch,1,4547.06,0,0,0,0,0,0,0
TX000309,AC00067,20.28,2023-07-19,Debit,Oklahoma City,Online,1,2047.83,0,0,1,0,0,1,0
TX000310,AC00300,415.88,2023-04-27,Debit,San Diego,Branch,1,10008.33,0,0,0,0,0,0,0
TX000311,AC00386,49.99,2023-02-09,Debit,Omaha,ATM,1,2299.64,0,0,0,0,0,0,0
TX000312,AC00285,1221.65,2023-09-27,Debit,Denver,Online,1,243.92,1,0,1,1,1,4,1
TX000313,AC00219,100.66,2023-06-16,Debit,Dallas,Branch,1,14473.33,0,0,0,0,0,0,0
TX000314,AC00445,485.54,2023-12-08,Debit,Louisville,Online,1,1533.32,0,0,1,0,0,1,0
TX000315,AC00371,321.15,2023-02-10,Debit,Los Angeles,Branch,1,7005.05,0,0,0,0,0,0,0
TX000316,AC00164,711.30,2023-06-26,Debit,San Jose,Branch,1,955.40,0,0,0,0,0,0,0
TX000317,AC00200,12.23,2023-10-12,Debit,Houston,ATM,1,7844.88,0,0,0,0,0,0,0
TX000318,AC00310,350.94,2023-10-30,Debit,Colorado Springs,ATM,1,221.56,0,0,0,0,1,1,0
TX000319,AC00106,301.85,2023-04-18,Debit,Columbus,Online,1,6586.19,0,0,1,0,0,1,0
TX000320,AC00444,29.34,2023-03-09,Debit,Louisville,Online,1,3944.82,0,0,1,0,0,1,0
TX000321,AC00441,231.71,2023-04-24,Debit,Raleigh,Branch,1,1127.98,0,0,0,0,0,0,0
TX000322,AC00300,179.43,2023-08-11,Debit,Oklahoma City,ATM,1,2626.63,0,0,0,0,0,0,0
TX000323,AC00194,36.71,2023-01-30,Debit,Jacksonville,Branch,1,6459.38,0,0,0,0,0,0,0
TX000324,AC00248,138.12,2023-04-11,Credit,Los Angeles,Branch,1,1649.69,0,0,0,0,0,0,0
TX000325,AC00286,233.24,2023-04-17,Debit,Louisville,ATM,1,6939.23,0,0,0,0,0,0,0
TX000326,AC00049,609.14,2023-11-23,Debit,Tucson,ATM,1,9033.87,0,0,0,0,0,0,0
TX000327,AC00471,436.64,2023-12-25,Debit,Los Angeles,Branch,1,14365.18,0,0,0,0,0,0,0
TX000328,AC00434,870.43,2023-05-31,Debit,Los Angeles,Branch,1,10115.18,0,0,0,0,0,0,0
TX000329,AC00264,354.40,2023-11-06,Debit,Chicago,ATM,1,7358.65,0,0,0,0,0,0,0
TX000330,AC00316,22.63,2023-02-20,Debit,Kansas City,Online,1,4438.03,0,0,1,0,0,1,0
TX000331,AC00087,182.19,2023-06-19,Debit,Mesa,Branch,1,1176.10,0,0,0,0,0,0,0
TX000332,AC00140,126.81,2023-10-30,Debit,Philadelphia,Branch,1,5427.98,0,0,0,0,0,0,0
TX000333,AC00418,288.17,2023-09-08,Debit,Virginia Beach,Online,1,3653.11,0,0,1,0,0,1,0
TX000334,AC00187,118.77,2023-10-02,Debit,Atlanta,Branch,1,2104.82,0,0,0,0,0,0,0
TX000335,AC00077,651.82,2023-04-14,Debit,Indianapolis,ATM,1,1802.77,0,0,0,0,0,0,0
TX000336,AC00141,66.65,2023-10-17,Debit,Detroit,ATM,1,3559.96,0,0,0,0,0,0,0
TX000337,AC00332,98.53,2023-01-16,Debit,Denver,Branch,1,3564.80,0,0,0,0,0,0,0
TX000338,AC00439,138.95,2023-06-02,Debit,Washington,Online,1,6752.92,0,0,1,0,0,1,0
TX000339,AC00055,33.89,2023-11-10,Debit,Nashville,Branch,1,1444.75,0,0,0,0,0,0,0
TX000340,AC00299,23.71,2023-09-18,Debit,Atlanta,Branch,1,10788.89,0,0,0,0,0,0,0
TX000341,AC00107,1830.00,2023-03-01,Debit,San Antonio,Online,1,2235.70,1,0,1,1,0,3,1
TX000342,AC00171,26.06,2023-12-21,Debit,San Diego,ATM,1,12893.63,0,0,0,0,0,0,0
TX000343,AC00493,17.07,2023-05-01,Debit,Los Angeles,Branch,1,2798.15,0,0,0,0,0,0,0
TX000344,AC00232,703.89,2023-09-22,Debit,San Antonio,Online,1,3583.67,0,0,1,0,0,1,0
TX000345,AC00156,1271.90,2023-08-28,Debit,Houston,ATM,1,2120.80,1,0,0,1,0,2,0
TX000346,AC00442,26.55,2023-09-20,Debit,Houston,ATM,1,3085.38,0,0,0,0,0,0,0
TX000347,AC00375,147.40,2023-06-09,Debit,San Jose,Branch,1,6797.71,0,0,0,0,0,0,0
TX000348,AC00034,202.11,2023-03-30,Debit,Memphis,ATM,1,746.47,0,0,0,0,0,0,0
TX000349,AC00376,308.42,2023-05-02,Debit,Nashville,Branch,1,5427.81,0,0,0,0,0,0,0
TX000350,AC00029,11.18,2023-02-27,Debit,Miami,ATM,1,7467.30,0,0,0,0,0,0,0
TX000351,AC00040,294.15,2023-02-02,Debit,Fresno,Online,1,6362.16,0,0,1,0,0,1,0
TX000352,AC00482,29.58,2023-10-30,Debit,Colorado Springs,Branch,1,8345.26,0,0,0,0,0,0,0
TX000353,AC00365,139.45,2023-07-10,Debit,Boston,Online,1,1305.76,0,0,1,0,0,1,0
TX000354,AC00340,432.63,2023-06-30,Debit,Colorado Springs,ATM,1,13648.36,0,0,0,0,0,0,0
TX000355,AC00349,131.43,2023-02-01,Debit,Charlotte,Online,1,1337.50,0,0,1,0,0,1,0
TX000356,AC00374,516.72,2023-10-09,Debit,Mesa,ATM,1,2015.69,0,0,0,0,0,0,0
TX000357,AC00261,121.82,2023-02-07,Debit,Colorado Springs,Online,3,8354.54,0,0,1,0,0,1,0
TX000358,AC00459,374.50,2023-07-24,Credit,San Francisco,Branch,1,1671.51,0,0,0,0,0,0,0
TX000359,AC00331,166.13,2023-09-06,Debit,Omaha,ATM,1,11822.53,0,0,0,0,0,0,0
TX000360,AC00165,626.90,2023-10-10,Debit,Chicago,ATM,1,587.11,0,0,0,0,1,1,0
TX000361,AC00397,466.85,2023-07-17,Debit,Austin,Branch,1,5422.53,0,0,0,0,0,0,0
TX000362,AC00192,788.84,2023-05-17,Debit,Phoenix,Online,1,1913.73,0,0,1,0,0,1,0
TX000363,AC00063,873.65,2023-03-23,Credit,Oklahoma City,Online,1,12139.83,0,0,1,0,0,1,0
TX000364,AC00478,525.28,2023-04-03,Debit,Colorado Springs,ATM,1,4693.60,0,0,0,0,0,0,0
TX000365,AC00272,110.17,2023-09-07,Debit,Raleigh,ATM,1,464.20,0,0,0,0,0,0,0
TX000366,AC00092,632.69,2023-09-12,Debit,Denver,ATM,1,4363.74,0,0,0,0,0,0,0
TX000367,AC00332,124.35,2023-12-08,Debit,Oklahoma City,ATM,1,3319.76,0,0,0,0,0,0,0
TX000368,AC00087,43.85,2023-03-13,Debit,Fresno,ATM,1,4356.98,0,0,0,0,0,0,0
TX000369,AC00327,283.81,2023-03-09,Debit,San Diego,Branch,1,1519.35,0,0,0,0,0,0,0
TX000370,AC00269,168.53,2023-06-14,Debit,San Francisco,ATM,1,5962.58,0,0,0,0,0,0,0
TX000371,AC00177,218.59,2023-11-27,Credit,Denver,Branch,1,6699.23,0,0,0,0,0,0,0
TX000372,AC00322,132.84,2023-08-21,Debit,Oklahoma City,ATM,1,822.73,0,0,0,0,0,0,0
TX000373,AC00069,157.37,2023-11-15,Credit,Dallas,Branch,1,13964.31,0,0,0,0,0,0,0
TX000374,AC00264,144.77,2023-07-17,Debit,Albuquerque,Online,1,867.32,0,0,1,0,0,1,0
TX000375,AC00014,643.22,2023-05-03,Debit,Atlanta,ATM,1,1035.86,0,0,0,0,0,0,0
TX000376,AC00316,1392.54,2023-11-20,Debit,El Paso,Branch,1,13347.69,1,0,0,1,0,2,0
TX000377,AC00131,208.07,2023-07-10,Debit,Oklahoma City,Online,1,8478.90,0,0,1,0,0,1,0
TX000378,AC00232,94.30,2023-12-25,Debit,Phoenix,Branch,1,11088.95,0,0,0,0,0,0,0
TX000379,AC00410,295.50,2023-11-23,Debit,Mesa,ATM,1,6280.66,0,0,0,0,0,0,0
TX000380,AC00488,30.23,2023-11-06,Debit,Austin,ATM,1,481.13,0,0,0,0,0,0,0
TX000381,AC00329,112.05,2023-10-26,Credit,Phoenix,ATM,1,1122.88,0,0,0,0,0,0,0
TX000382,AC00021,180.24,2023-07-03,Debit,Phoenix,Branch,1,8431.23,0,0,0,0,0,0,0
TX000383,AC00188,13.71,2023-05-30,Credit,Denver,Online,1,8342.79,0,0,1,0,0,1,0
TX000384,AC00341,96.54,2023-03-13,Debit,New York,Branch,1,7182.22,0,0,0,0,0,0,0
TX000385,AC00090,79.35,2023-05-29,Debit,Los Angeles,Online,1,1692.15,0,0,1,0,0,1,0
TX000386,AC00456,101.04,2023-07-10,Debit,San Antonio,ATM,1,1695.57,0,0,0,0,0,0,0
TX000387,AC00322,74.42,2023-11-23,Debit,El Paso,Online,1,6264.21,0,0,1,0,0,1,0
TX000388,AC00135,39.66,2023-05-18,Debit,Virginia Beach,Branch,1,8497.34,0,0,0,0,0,0,0
TX000389,AC00279,99.36,2023-05-09,Debit,Seattle,ATM,1,1272.12,0,0,0,0,0,0,0
TX000390,AC00210,123.85,2023-08-25,Debit,Las Vegas,Online,1,3959.62,0,0,1,0,0,1,0
TX000391,AC00251,426.93,2023-12-25,Debit,Omaha,ATM,1,476.19,0,0,0,0,0,0,0
TX000392,AC00116,133.73,2023-05-16,Credit,San Jose,Online,1,1872.22,0,0,1,0,0,1,0
TX000393,AC00131,222.39,2023-08-23,Debit,Virginia Beach,Online,1,3117.39,0,0,1,0,0,1,0
TX000394,AC00265,215.94,2023-06-05,Credit,Virginia Beach,Online,1,1841.69,0,0,1,0,0,1,0
TX000395,AC00326,6.30,2023-12-14,Debit,Columbus,Branch,5,7697.68,0,1,0,0,0,1,0
TX000396,AC00411,826.23,2023-05-31,Debit,Colorado Springs,ATM,1,7580.59,0,0,0,0,0,0,0
TX000397,AC00039,416.37,2023-10-11,Debit,Columbus,Online,1,7936.91,0,0,1,0,0,1,0
TX000398,AC00293,131.46,2023-05-15,Debit,Charlotte,Branch,1,6642.33,0,0,0,0,0,0,0
TX000399,AC00306,202.86,2023-05-22,Credit,Memphis,Branch,1,7642.25,0,0,0,0,0,0,0
TX000400,AC00285,268.39,2023-06-26,Debit,Miami,ATM,1,136.74,0,0,0,0,1,1,0
TX000401,AC00145,194.85,2023-09-12,Debit,Jacksonville,Online,4,319.84,0,1,1,0,0,2,0
TX000402,AC00128,137.35,2023-03-29,Credit,Sacramento,Online,1,12662.66,0,0,1,0,0,1,0
TX000403,AC00292,712.75,2023-05-26,Debit,Philadelphia,Branch,1,8126.06,0,0,0,0,0,0,0
TX000404,AC00020,353.82,2023-04-10,Debit,Milwaukee,ATM,1,705.75,0,0,0,0,0,0,0
TX000405,AC00229,507.25,2023-10-30,Debit,Washington,Branch,1,5331.57,0,0,0,0,0,0,0
TX000406,AC00053,212.74,2023-12-14,Debit,Seattle,Branch,1,7645.47,0,0,0,0,0,0,0
TX000407,AC00401,364.42,2023-10-10,Debit,Colorado Springs,ATM,1,8119.73,0,0,0,0,0,0,0
TX000408,AC00208,195.12,2023-07-25,Debit,Louisville,ATM,1,6101.15,0,0,0,0,0,0,0
TX000409,AC00177,230.61,2023-09-04,Debit,Raleigh,Branch,1,2561.42,0,0,0,0,0,0,0
TX000410,AC00136,739.28,2023-06-19,Credit,Tucson,Branch,1,11905.64,0,0,0,0,0,0,0
TX000411,AC00029,390.35,2023-09-26,Credit,Omaha,ATM,1,7095.88,0,0,0,0,0,0,0
TX000412,AC00210,242.03,2023-03-13,Debit,Dallas,Online,1,4382.73,0,0,1,0,0,1,0
TX000413,AC00421,242.39,2023-11-20,Credit,San Antonio,ATM,1,1328.73,0,0,0,0,0,0,0
TX000414,AC00400,135.03,2023-02-24,Debit,San Francisco,ATM,1,1278.00,0,0,0,0,0,0,0
TX000415,AC00495,83.50,2023-05-15,Debit,Dallas,Branch,5,1749.79,0,1,0,0,0,1,0
TX000416,AC00301,193.54,2023-10-24,Debit,Oklahoma City,Branch,1,2929.51,0,0,0,0,0,0,0
TX000417,AC00434,617.36,2023-11-21,Debit,Kansas City,Branch,1,8926.38,0,0,0,0,0,0,0
TX000418,AC00274,775.23,2023-08-07,Credit,Albuquerque,Online,1,5977.59,0,0,1,0,0,1,0
TX000419,AC00365,266.57,2023-09-26,Debit,El Paso,ATM,1,7676.92,0,0,0,0,0,0,0
TX000420,AC00480,153.40,2023-03-31,Debit,Mesa,ATM,1,4657.70,0,0,0,0,0,0,0
TX000421,AC00318,946.94,2023-12-11,Debit,Charlotte,Branch,1,5579.11,0,0,0,0,0,0,0
TX000422,AC00235,5.12,2023-10-13,Debit,New York,Branch,1,3293.01,0,0,0,0,0,0,0
TX000423,AC00333,119.11,2023-06-30,Debit,Detroit,ATM,1,7998.25,0,0,0,0,0,0,0
TX000424,AC00262,1096.70,2023-03-27,Debit,Colorado Springs,Online,1,1093.89,0,0,1,0,1,2,0
TX000425,AC00267,119.72,2023-02-03,Debit,Tucson,Branch,1,3435.34,0,0,0,0,0,0,0
TX000426,AC00490,107.40,2023-06-22,Debit,Virginia Beach,Online,1,344.07,0,0,1,0,0,1,0
TX000427,AC00229,115.92,2023-01-17,Debit,Raleigh,ATM,1,3897.17,0,0,0,0,0,0,0
TX000428,AC00196,438.04,2023-08-24,Debit,Philadelphia,ATM,1,5358.95,0,0,0,0,0,0,0
TX000429,AC00182,677.29,2023-05-01,Debit,Houston,Online,1,627.79,0,0,1,0,1,2,0
TX000430,AC00357,296.00,2023-05-15,Debit,Las Vegas,Branch,1,7418.82,0,0,0,0,0,0,0
TX000431,AC00443,299.09,2023-01-16,Credit,Boston,Branch,1,5615.26,0,0,0,0,0,0,0
TX000432,AC00499,461.52,2023-05-15,Credit,Denver,Branch,1,1995.18,0,0,0,0,0,0,0
TX000433,AC00285,100.52,2023-01-30,Debit,Las Vegas,ATM,1,453.39,0,0,0,0,0,0,0
TX000434,AC00475,85.35,2023-07-05,Debit,Washington,ATM,1,2173.76,0,0,0,0,0,0,0
TX000435,AC00217,79.76,2023-02-06,Debit,Raleigh,Branch,1,6452.14,0,0,0,0,0,0,0
TX000436,AC00452,778.49,2023-07-03,Credit,Omaha,Online,1,7713.67,0,0,1,0,0,1,0
TX000437,AC00357,386.38,2023-01-24,Debit,Phoenix,Online,1,5528.36,0,0,1,0,0,1,0
TX000438,AC00080,165.25,2023-11-24,Debit,Sacramento,Online,1,9939.94,0,0,1,0,0,1,0
TX000439,AC00493,14.29,2023-02-28,Debit,Los Angeles,ATM,1,7016.99,0,0,0,0,0,0,0
TX000440,AC00420,232.79,2023-09-20,Credit,Indianapolis,Branch,1,2661.30,0,0,0,0,0,0,0
TX000441,AC00040,1237.56,2023-11-13,Credit,Austin,Branch,1,9410.17,1,0,0,0,0,1,0
TX000442,AC00351,92.29,2023-02-15,Debit,Albuquerque,Branch,1,2026.32,0,0,0,0,0,0,0
TX000443,AC00070,293.97,2023-11-13,Debit,Phoenix,Branch,1,7371.85,0,0,0,0,0,0,0
TX000444,AC00273,136.32,2023-10-11,Debit,Miami,Online,1,264.83,0,0,1,0,0,1,0
TX000445,AC00280,251.06,2023-12-06,Debit,Colorado Springs,Online,1,10001.66,0,0,1,0,0,1,0
TX000446,AC00480,50.17,2023-09-18,Credit,Sacramento,ATM,1,7752.14,0,0,0,0,0,0,0
TX000447,AC00122,21.40,2023-12-26,Debit,Fresno,Branch,1,9594.11,0,0,0,0,0,0,0
TX000448,AC00072,73.28,2023-03-10,Debit,Boston,Branch,1,1329.41,0,0,0,0,0,0,0
TX000449,AC00093,70.23,2023-09-13,Debit,Memphis,ATM,1,11624.93,0,0,0,0,0,0,0
TX000450,AC00407,689.29,2023-01-06,Debit,El Paso,ATM,1,168.84,0,0,0,0,1,1,0
TX000451,AC00495,745.03,2023-08-03,Debit,Fort Worth,Online,1,160.57,0,0,1,0,1,2,0
TX000452,AC00119,54.61,2023-12-04,Debit,Milwaukee,ATM,1,7135.64,0,0,0,0,0,0,0
TX000453,AC00271,54.05,2023-04-25,Debit,Louisville,Branch,1,469.14,0,0,0,0,0,0,0
TX000454,AC00235,107.47,2023-04-12,Debit,Austin,Online,1,7517.50,0,0,1,0,0,1,0
TX000455,AC00264,611.11,2023-10-18,Debit,Detroit,ATM,4,919.84,0,1,0,0,0,1,0
TX000456,AC00307,219.63,2023-11-10,Debit,Charlotte,ATM,1,8013.63,0,0,0,0,0,0,0
TX000457,AC00434,188.70,2023-02-10,Debit,New York,Branch,1,5077.06,0,0,0,0,0,0,0
TX000458,AC00290,93.52,2023-08-14,Debit,Philadelphia,Online,1,2791.20,0,0,1,0,0,1,0
TX000459,AC00021,275.92,2023-09-18,Credit,Nashville,Branch,1,1777.38,0,0,0,0,0,0,0
TX000460,AC00499,376.79,2023-01-30,Debit,Milwaukee,Branch,1,7749.14,0,0,0,0,0,0,0
TX000461,AC00148,8.98,2023-08-21,Debit,Detroit,Online,1,4516.76,0,0,1,0,0,1,0
TX000462,AC00200,697.32,2023-05-11,Debit,Atlanta,Online,1,2016.02,0,0,1,0,0,1,0
TX000463,AC00074,17.45,2023-09-13,Debit,Omaha,ATM,1,1959.52,0,0,0,0,0,0,0
TX000464,AC00417,302.16,2023-10-18,Debit,Kansas City,Online,5,3876.61,0,1,1,0,0,2,0
TX000465,AC00182,442.74,2023-10-16,Debit,San Diego,Branch,1,1790.27,0,0,0,0,0,0,0
TX000466,AC00177,623.90,2023-08-08,Debit,San Jose,ATM,1,711.47,0,0,0,0,0,0,0
TX000467,AC00063,445.41,2023-11-20,Debit,Fresno,ATM,3,12154.66,0,0,0,0,0,0,0
TX000468,AC00300,63.41,2023-11-24,Debit,Fort Worth,ATM,1,1546.22,0,0,0,0,0,0,0
TX000469,AC00218,346.85,2023-11-03,Debit,Kansas City,ATM,1,7208.15,0,0,0,0,0,0,0
TX000470,AC00036,71.95,2023-02-13,Credit,Omaha,Online,1,9267.32,0,0,1,0,0,1,0
TX000471,AC00371,7.50,2023-02-17,Debit,Dallas,Online,1,6485.78,0,0,1,0,0,1,0
TX000472,AC00398,206.46,2023-11-27,Debit,Virginia Beach,ATM,1,3984.38,0,0,0,0,0,0,0
TX000473,AC00213,423.11,2023-07-25,Debit,Columbus,ATM,1,412.78,0,0,0,0,1,1,0
TX000474,AC00464,35.84,2023-03-28,Credit,Colorado Springs,Online,1,4795.65,0,0,1,0,0,1,0
TX000475,AC00219,88.60,2023-02-14,Credit,Raleigh,Branch,1,246.57,0,0,0,0,0,0,0
TX000476,AC00464,1431.30,2023-09-04,Debit,Oklahoma City,ATM,1,1058.13,1,0,0,1,1,3,1
TX000477,AC00442,53.81,2023-10-16,Credit,Raleigh,ATM,2,2564.62,0,0,0,0,0,0,0
TX000478,AC00054,22.46,2023-05-17,Debit,New York,Online,1,6631.50,0,0,1,0,0,1,0
TX000479,AC00392,334.89,2023-07-20,Debit,Fort Worth,Online,1,1661.68,0,0,1,0,0,1,0
TX000480,AC00350,319.27,2023-07-20,Credit,Omaha,Online,1,5504.01,0,0,1,0,0,1,0
TX000481,AC00306,144.30,2023-12-08,Debit,Oklahoma City,ATM,1,312.19,0,0,0,0,0,0,0
TX000482,AC00229,348.70,2023-05-02,Credit,Fresno,Branch,1,2445.58,0,0,0,0,0,0,0
TX000483,AC00148,366.21,2023-01-12,Debit,Oklahoma City,ATM,1,10862.99,0,0,0,0,0,0,0
TX000484,AC00305,99.11,2023-05-01,Debit,Philadelphia,Online,1,5414.87,0,0,1,0,0,1,0
TX000485,AC00329,539.35,2023-05-22,Debit,Milwaukee,ATM,1,3919.44,0,0,0,0,0,0,0
TX000486,AC00400,188.99,2023-06-08,Debit,Oklahoma City,Branch,1,7315.34,0,0,0,0,0,0,0
TX000487,AC00148,1416.69,2023-01-16,Debit,Nashville,ATM,1,3740.73,1,0,0,1,0,2,0
TX000488,AC00128,710.14,2023-03-08,Debit,El Paso,ATM,1,465.63,0,0,0,0,1,1,0
TX000489,AC00463,308.68,2023-02-27,Debit,Milwaukee,Online,1,9992.36,0,0,1,0,0,1,0
TX000490,AC00256,166.68,2023-03-27,Debit,Mesa,ATM,1,5141.19,0,0,0,0,0,0,0
TX000491,AC00166,0.99,2023-09-13,Debit,Los Angeles,ATM,1,4317.85,0,0,0,0,0,0,0
TX000492,AC00318,505.19,2023-03-14,Debit,Kansas City,ATM,5,5326.68,0,1,0,0,0,1,0
TX000493,AC00213,66.58,2023-12-04,Debit,Raleigh,Branch,1,1636.32,0,0,0,0,0,0,0
TX000494,AC00075,223.43,2023-02-08,Debit,Dallas,Branch,1,7932.41,0,0,0,0,0,0,0
TX000495,AC00498,659.95,2023-09-20,Debit,Detroit,Online,1,3927.69,0,0,1,0,0,1,0
TX000496,AC00039,634.86,2023-08-10,Debit,Chicago,ATM,1,588.50,0,0,0,0,1,1,0
TX000497,AC00114,286.50,2023-10-23,Credit,Boston,Branch,1,8517.95,0,0,0,0,0,0,0
TX000498,AC00326,322.96,2023-11-27,Credit,Philadelphia,Branch,1,2401.59,0,0,0,0,0,0,0
TX000499,AC00450,654.48,2023-08-07,Debit,Columbus,Branch,1,6776.41,0,0,0,0,0,0,0
TX000500,AC00325,157.97,2023-06-21,Debit,Philadelphia,Branch,1,5529.92,0,0,0,0,0,0,0
